group_name,path,difference,difficulty
Giraffes in the savannah,./data/VisDiffBench/easy/6_b/000036.jpg,Animal species (Elephants vs Giraffes),easy
Giraffes in the savannah,./data/VisDiffBench/easy/6_b/000037.jpg,Animal species (Elephants vs Giraffes),easy
Giraffes in the savannah,./data/VisDiffBench/easy/6_b/000038.jpg,Animal species (Elephants vs Giraffes),easy
Giraffes in the savannah,./data/VisDiffBench/easy/6_b/000039.jpg,Animal species (Elephants vs Giraffes),easy
Giraffes in the savannah,./data/VisDiffBench/easy/6_b/000040.jpg,Animal species (Elephants vs Giraffes),easy
Giraffes in the savannah,./data/VisDiffBench/easy/6_b/000041.jpg,Animal species (Elephants vs Giraffes),easy
Giraffes in the savannah,./data/VisDiffBench/easy/6_b/000042.jpg,Animal species (Elephants vs Giraffes),easy
Giraffes in the savannah,./data/VisDiffBench/easy/6_b/000043.jpg,Animal species (Elephants vs Giraffes),easy
Giraffes in the savannah,./data/VisDiffBench/easy/6_b/000044.jpg,Animal species (Elephants vs Giraffes),easy
Giraffes in the savannah,./data/VisDiffBench/easy/6_b/000045.jpg,Animal species (Elephants vs Giraffes),easy
Giraffes in the savannah,./data/VisDiffBench/easy/6_b/000046.jpg,Animal species (Elephants vs Giraffes),easy
Giraffes in the savannah,./data/VisDiffBench/easy/6_b/000047.jpg,Animal species (Elephants vs Giraffes),easy
Giraffes in the savannah,./data/VisDiffBench/easy/6_b/000048.jpg,Animal species (Elephants vs Giraffes),easy
Giraffes in the savannah,./data/VisDiffBench/easy/6_b/000049.jpg,Animal species (Elephants vs Giraffes),easy
Giraffes in the savannah,./data/VisDiffBench/easy/6_b/000050.jpg,Animal species (Elephants vs Giraffes),easy
Giraffes in the savannah,./data/VisDiffBench/easy/6_b/000051.jpg,Animal species (Elephants vs Giraffes),easy
Giraffes in the savannah,./data/VisDiffBench/easy/6_b/000052.jpg,Animal species (Elephants vs Giraffes),easy
Giraffes in the savannah,./data/VisDiffBench/easy/6_b/000053.jpg,Animal species (Elephants vs Giraffes),easy
Giraffes in the savannah,./data/VisDiffBench/easy/6_b/000054.jpg,Animal species (Elephants vs Giraffes),easy
Giraffes in the savannah,./data/VisDiffBench/easy/6_b/000055.jpg,Animal species (Elephants vs Giraffes),easy
Giraffes in the savannah,./data/VisDiffBench/easy/6_b/000056.jpg,Animal species (Elephants vs Giraffes),easy
Giraffes in the savannah,./data/VisDiffBench/easy/6_b/000057.jpg,Animal species (Elephants vs Giraffes),easy
Giraffes in the savannah,./data/VisDiffBench/easy/6_b/000058.jpg,Animal species (Elephants vs Giraffes),easy
Giraffes in the savannah,./data/VisDiffBench/easy/6_b/000059.jpg,Animal species (Elephants vs Giraffes),easy
Giraffes in the savannah,./data/VisDiffBench/easy/6_b/000060.jpg,Animal species (Elephants vs Giraffes),easy
Giraffes in the savannah,./data/VisDiffBench/easy/6_b/000061.jpg,Animal species (Elephants vs Giraffes),easy
Giraffes in the savannah,./data/VisDiffBench/easy/6_b/000062.jpg,Animal species (Elephants vs Giraffes),easy
Giraffes in the savannah,./data/VisDiffBench/easy/6_b/000063.jpg,Animal species (Elephants vs Giraffes),easy
Giraffes in the savannah,./data/VisDiffBench/easy/6_b/000064.jpg,Animal species (Elephants vs Giraffes),easy
Giraffes in the savannah,./data/VisDiffBench/easy/6_b/000065.jpg,Animal species (Elephants vs Giraffes),easy
Giraffes in the savannah,./data/VisDiffBench/easy/6_b/000066.jpg,Animal species (Elephants vs Giraffes),easy
Giraffes in the savannah,./data/VisDiffBench/easy/6_b/000067.jpg,Animal species (Elephants vs Giraffes),easy
Giraffes in the savannah,./data/VisDiffBench/easy/6_b/000068.jpg,Animal species (Elephants vs Giraffes),easy
Giraffes in the savannah,./data/VisDiffBench/easy/6_b/000069.jpg,Animal species (Elephants vs Giraffes),easy
Giraffes in the savannah,./data/VisDiffBench/easy/6_b/000070.jpg,Animal species (Elephants vs Giraffes),easy
Giraffes in the savannah,./data/VisDiffBench/easy/6_b/000071.jpg,Animal species (Elephants vs Giraffes),easy
Giraffes in the savannah,./data/VisDiffBench/easy/6_b/000072.jpg,Animal species (Elephants vs Giraffes),easy
Giraffes in the savannah,./data/VisDiffBench/easy/6_b/000073.jpg,Animal species (Elephants vs Giraffes),easy
Giraffes in the savannah,./data/VisDiffBench/easy/6_b/000074.jpg,Animal species (Elephants vs Giraffes),easy
Giraffes in the savannah,./data/VisDiffBench/easy/6_b/000075.jpg,Animal species (Elephants vs Giraffes),easy
Giraffes in the savannah,./data/VisDiffBench/easy/6_b/000076.jpg,Animal species (Elephants vs Giraffes),easy
Giraffes in the savannah,./data/VisDiffBench/easy/6_b/000077.jpg,Animal species (Elephants vs Giraffes),easy
Giraffes in the savannah,./data/VisDiffBench/easy/6_b/000078.jpg,Animal species (Elephants vs Giraffes),easy
Giraffes in the savannah,./data/VisDiffBench/easy/6_b/000079.jpg,Animal species (Elephants vs Giraffes),easy
Giraffes in the savannah,./data/VisDiffBench/easy/6_b/000080.jpg,Animal species (Elephants vs Giraffes),easy
Giraffes in the savannah,./data/VisDiffBench/easy/6_b/000081.jpg,Animal species (Elephants vs Giraffes),easy
Giraffes in the savannah,./data/VisDiffBench/easy/6_b/000082.jpg,Animal species (Elephants vs Giraffes),easy
Giraffes in the savannah,./data/VisDiffBench/easy/6_b/000083.jpg,Animal species (Elephants vs Giraffes),easy
Giraffes in the savannah,./data/VisDiffBench/easy/6_b/000084.jpg,Animal species (Elephants vs Giraffes),easy
Giraffes in the savannah,./data/VisDiffBench/easy/6_b/000085.jpg,Animal species (Elephants vs Giraffes),easy
Giraffes in the savannah,./data/VisDiffBench/easy/6_b/000086.jpg,Animal species (Elephants vs Giraffes),easy
Giraffes in the savannah,./data/VisDiffBench/easy/6_b/000087.jpg,Animal species (Elephants vs Giraffes),easy
Giraffes in the savannah,./data/VisDiffBench/easy/6_b/000088.jpg,Animal species (Elephants vs Giraffes),easy
Giraffes in the savannah,./data/VisDiffBench/easy/6_b/000089.jpg,Animal species (Elephants vs Giraffes),easy
Giraffes in the savannah,./data/VisDiffBench/easy/6_b/000090.jpg,Animal species (Elephants vs Giraffes),easy
Giraffes in the savannah,./data/VisDiffBench/easy/6_b/000091.jpg,Animal species (Elephants vs Giraffes),easy
Giraffes in the savannah,./data/VisDiffBench/easy/6_b/000092.jpg,Animal species (Elephants vs Giraffes),easy
Giraffes in the savannah,./data/VisDiffBench/easy/6_b/000093.jpg,Animal species (Elephants vs Giraffes),easy
Giraffes in the savannah,./data/VisDiffBench/easy/6_b/000094.jpg,Animal species (Elephants vs Giraffes),easy
Giraffes in the savannah,./data/VisDiffBench/easy/6_b/000095.jpg,Animal species (Elephants vs Giraffes),easy
Giraffes in the savannah,./data/VisDiffBench/easy/6_b/000096.jpg,Animal species (Elephants vs Giraffes),easy
Giraffes in the savannah,./data/VisDiffBench/easy/6_b/000097.jpg,Animal species (Elephants vs Giraffes),easy
Giraffes in the savannah,./data/VisDiffBench/easy/6_b/000098.jpg,Animal species (Elephants vs Giraffes),easy
Giraffes in the savannah,./data/VisDiffBench/easy/6_b/000099.jpg,Animal species (Elephants vs Giraffes),easy
Giraffes in the savannah,./data/VisDiffBench/easy/6_b/000100.jpg,Animal species (Elephants vs Giraffes),easy
Birds flying in the sky,./data/VisDiffBench/easy/7_a/000001.jpg,Flying object (Birds vs Airplanes),easy
Birds flying in the sky,./data/VisDiffBench/easy/7_a/000002.jpg,Flying object (Birds vs Airplanes),easy
Birds flying in the sky,./data/VisDiffBench/easy/7_a/000003.jpg,Flying object (Birds vs Airplanes),easy
Birds flying in the sky,./data/VisDiffBench/easy/7_a/000004.jpg,Flying object (Birds vs Airplanes),easy
Birds flying in the sky,./data/VisDiffBench/easy/7_a/000005.jpg,Flying object (Birds vs Airplanes),easy
Birds flying in the sky,./data/VisDiffBench/easy/7_a/000006.jpg,Flying object (Birds vs Airplanes),easy
Birds flying in the sky,./data/VisDiffBench/easy/7_a/000007.jpg,Flying object (Birds vs Airplanes),easy
Birds flying in the sky,./data/VisDiffBench/easy/7_a/000008.jpg,Flying object (Birds vs Airplanes),easy
Birds flying in the sky,./data/VisDiffBench/easy/7_a/000009.jpg,Flying object (Birds vs Airplanes),easy
Birds flying in the sky,./data/VisDiffBench/easy/7_a/000010.jpg,Flying object (Birds vs Airplanes),easy
Birds flying in the sky,./data/VisDiffBench/easy/7_a/000011.jpg,Flying object (Birds vs Airplanes),easy
Birds flying in the sky,./data/VisDiffBench/easy/7_a/000012.jpg,Flying object (Birds vs Airplanes),easy
Birds flying in the sky,./data/VisDiffBench/easy/7_a/000013.jpg,Flying object (Birds vs Airplanes),easy
Birds flying in the sky,./data/VisDiffBench/easy/7_a/000014.jpg,Flying object (Birds vs Airplanes),easy
Birds flying in the sky,./data/VisDiffBench/easy/7_a/000015.jpg,Flying object (Birds vs Airplanes),easy
Birds flying in the sky,./data/VisDiffBench/easy/7_a/000016.jpg,Flying object (Birds vs Airplanes),easy
Birds flying in the sky,./data/VisDiffBench/easy/7_a/000017.jpg,Flying object (Birds vs Airplanes),easy
Birds flying in the sky,./data/VisDiffBench/easy/7_a/000018.jpg,Flying object (Birds vs Airplanes),easy
Birds flying in the sky,./data/VisDiffBench/easy/7_a/000019.jpg,Flying object (Birds vs Airplanes),easy
Birds flying in the sky,./data/VisDiffBench/easy/7_a/000020.jpg,Flying object (Birds vs Airplanes),easy
Birds flying in the sky,./data/VisDiffBench/easy/7_a/000021.jpg,Flying object (Birds vs Airplanes),easy
Birds flying in the sky,./data/VisDiffBench/easy/7_a/000022.jpg,Flying object (Birds vs Airplanes),easy
Birds flying in the sky,./data/VisDiffBench/easy/7_a/000023.jpg,Flying object (Birds vs Airplanes),easy
Birds flying in the sky,./data/VisDiffBench/easy/7_a/000024.jpg,Flying object (Birds vs Airplanes),easy
Birds flying in the sky,./data/VisDiffBench/easy/7_a/000025.jpg,Flying object (Birds vs Airplanes),easy
Birds flying in the sky,./data/VisDiffBench/easy/7_a/000026.jpg,Flying object (Birds vs Airplanes),easy
Birds flying in the sky,./data/VisDiffBench/easy/7_a/000027.jpg,Flying object (Birds vs Airplanes),easy
Birds flying in the sky,./data/VisDiffBench/easy/7_a/000028.jpg,Flying object (Birds vs Airplanes),easy
Birds flying in the sky,./data/VisDiffBench/easy/7_a/000029.jpg,Flying object (Birds vs Airplanes),easy
Birds flying in the sky,./data/VisDiffBench/easy/7_a/000030.jpg,Flying object (Birds vs Airplanes),easy
Birds flying in the sky,./data/VisDiffBench/easy/7_a/000031.jpg,Flying object (Birds vs Airplanes),easy
Birds flying in the sky,./data/VisDiffBench/easy/7_a/000032.jpg,Flying object (Birds vs Airplanes),easy
Birds flying in the sky,./data/VisDiffBench/easy/7_a/000033.jpg,Flying object (Birds vs Airplanes),easy
Birds flying in the sky,./data/VisDiffBench/easy/7_a/000034.jpg,Flying object (Birds vs Airplanes),easy
Birds flying in the sky,./data/VisDiffBench/easy/7_a/000035.jpg,Flying object (Birds vs Airplanes),easy
Birds flying in the sky,./data/VisDiffBench/easy/7_a/000036.jpg,Flying object (Birds vs Airplanes),easy
Birds flying in the sky,./data/VisDiffBench/easy/7_a/000037.jpg,Flying object (Birds vs Airplanes),easy
Birds flying in the sky,./data/VisDiffBench/easy/7_a/000038.jpg,Flying object (Birds vs Airplanes),easy
Birds flying in the sky,./data/VisDiffBench/easy/7_a/000039.jpg,Flying object (Birds vs Airplanes),easy
Birds flying in the sky,./data/VisDiffBench/easy/7_a/000040.jpg,Flying object (Birds vs Airplanes),easy
Birds flying in the sky,./data/VisDiffBench/easy/7_a/000041.jpg,Flying object (Birds vs Airplanes),easy
Birds flying in the sky,./data/VisDiffBench/easy/7_a/000042.jpg,Flying object (Birds vs Airplanes),easy
Birds flying in the sky,./data/VisDiffBench/easy/7_a/000043.jpg,Flying object (Birds vs Airplanes),easy
Birds flying in the sky,./data/VisDiffBench/easy/7_a/000044.jpg,Flying object (Birds vs Airplanes),easy
Birds flying in the sky,./data/VisDiffBench/easy/7_a/000045.jpg,Flying object (Birds vs Airplanes),easy
Birds flying in the sky,./data/VisDiffBench/easy/7_a/000046.jpg,Flying object (Birds vs Airplanes),easy
Birds flying in the sky,./data/VisDiffBench/easy/7_a/000047.jpg,Flying object (Birds vs Airplanes),easy
Birds flying in the sky,./data/VisDiffBench/easy/7_a/000048.jpg,Flying object (Birds vs Airplanes),easy
Birds flying in the sky,./data/VisDiffBench/easy/7_a/000049.jpg,Flying object (Birds vs Airplanes),easy
Birds flying in the sky,./data/VisDiffBench/easy/7_a/000050.jpg,Flying object (Birds vs Airplanes),easy
Birds flying in the sky,./data/VisDiffBench/easy/7_a/000051.jpg,Flying object (Birds vs Airplanes),easy
Birds flying in the sky,./data/VisDiffBench/easy/7_a/000052.jpg,Flying object (Birds vs Airplanes),easy
Birds flying in the sky,./data/VisDiffBench/easy/7_a/000053.jpg,Flying object (Birds vs Airplanes),easy
Birds flying in the sky,./data/VisDiffBench/easy/7_a/000054.jpg,Flying object (Birds vs Airplanes),easy
Birds flying in the sky,./data/VisDiffBench/easy/7_a/000055.jpg,Flying object (Birds vs Airplanes),easy
Birds flying in the sky,./data/VisDiffBench/easy/7_a/000056.jpg,Flying object (Birds vs Airplanes),easy
Birds flying in the sky,./data/VisDiffBench/easy/7_a/000057.jpg,Flying object (Birds vs Airplanes),easy
Birds flying in the sky,./data/VisDiffBench/easy/7_a/000058.jpg,Flying object (Birds vs Airplanes),easy
Birds flying in the sky,./data/VisDiffBench/easy/7_a/000059.jpg,Flying object (Birds vs Airplanes),easy
Birds flying in the sky,./data/VisDiffBench/easy/7_a/000060.jpg,Flying object (Birds vs Airplanes),easy
Birds flying in the sky,./data/VisDiffBench/easy/7_a/000061.jpg,Flying object (Birds vs Airplanes),easy
Birds flying in the sky,./data/VisDiffBench/easy/7_a/000062.jpg,Flying object (Birds vs Airplanes),easy
Birds flying in the sky,./data/VisDiffBench/easy/7_a/000063.jpg,Flying object (Birds vs Airplanes),easy
Birds flying in the sky,./data/VisDiffBench/easy/7_a/000064.jpg,Flying object (Birds vs Airplanes),easy
Birds flying in the sky,./data/VisDiffBench/easy/7_a/000065.jpg,Flying object (Birds vs Airplanes),easy
Birds flying in the sky,./data/VisDiffBench/easy/7_a/000066.jpg,Flying object (Birds vs Airplanes),easy
Birds flying in the sky,./data/VisDiffBench/easy/7_a/000067.jpg,Flying object (Birds vs Airplanes),easy
Birds flying in the sky,./data/VisDiffBench/easy/7_a/000068.jpg,Flying object (Birds vs Airplanes),easy
Birds flying in the sky,./data/VisDiffBench/easy/7_a/000069.jpg,Flying object (Birds vs Airplanes),easy
Birds flying in the sky,./data/VisDiffBench/easy/7_a/000070.jpg,Flying object (Birds vs Airplanes),easy
Birds flying in the sky,./data/VisDiffBench/easy/7_a/000071.jpg,Flying object (Birds vs Airplanes),easy
Birds flying in the sky,./data/VisDiffBench/easy/7_a/000072.jpg,Flying object (Birds vs Airplanes),easy
Birds flying in the sky,./data/VisDiffBench/easy/7_a/000073.jpg,Flying object (Birds vs Airplanes),easy
Birds flying in the sky,./data/VisDiffBench/easy/7_a/000074.jpg,Flying object (Birds vs Airplanes),easy
Birds flying in the sky,./data/VisDiffBench/easy/7_a/000075.jpg,Flying object (Birds vs Airplanes),easy
Birds flying in the sky,./data/VisDiffBench/easy/7_a/000076.jpg,Flying object (Birds vs Airplanes),easy
Birds flying in the sky,./data/VisDiffBench/easy/7_a/000077.jpg,Flying object (Birds vs Airplanes),easy
Birds flying in the sky,./data/VisDiffBench/easy/7_a/000078.jpg,Flying object (Birds vs Airplanes),easy
Birds flying in the sky,./data/VisDiffBench/easy/7_a/000079.jpg,Flying object (Birds vs Airplanes),easy
Birds flying in the sky,./data/VisDiffBench/easy/7_a/000080.jpg,Flying object (Birds vs Airplanes),easy
Birds flying in the sky,./data/VisDiffBench/easy/7_a/000081.jpg,Flying object (Birds vs Airplanes),easy
Birds flying in the sky,./data/VisDiffBench/easy/7_a/000082.jpg,Flying object (Birds vs Airplanes),easy
Birds flying in the sky,./data/VisDiffBench/easy/7_a/000083.jpg,Flying object (Birds vs Airplanes),easy
Birds flying in the sky,./data/VisDiffBench/easy/7_a/000084.jpg,Flying object (Birds vs Airplanes),easy
Birds flying in the sky,./data/VisDiffBench/easy/7_a/000085.jpg,Flying object (Birds vs Airplanes),easy
Birds flying in the sky,./data/VisDiffBench/easy/7_a/000086.jpg,Flying object (Birds vs Airplanes),easy
Birds flying in the sky,./data/VisDiffBench/easy/7_a/000087.jpg,Flying object (Birds vs Airplanes),easy
Birds flying in the sky,./data/VisDiffBench/easy/7_a/000088.jpg,Flying object (Birds vs Airplanes),easy
Birds flying in the sky,./data/VisDiffBench/easy/7_a/000089.jpg,Flying object (Birds vs Airplanes),easy
Birds flying in the sky,./data/VisDiffBench/easy/7_a/000090.jpg,Flying object (Birds vs Airplanes),easy
Birds flying in the sky,./data/VisDiffBench/easy/7_a/000091.jpg,Flying object (Birds vs Airplanes),easy
Birds flying in the sky,./data/VisDiffBench/easy/7_a/000092.jpg,Flying object (Birds vs Airplanes),easy
Birds flying in the sky,./data/VisDiffBench/easy/7_a/000093.jpg,Flying object (Birds vs Airplanes),easy
Birds flying in the sky,./data/VisDiffBench/easy/7_a/000094.jpg,Flying object (Birds vs Airplanes),easy
Birds flying in the sky,./data/VisDiffBench/easy/7_a/000095.jpg,Flying object (Birds vs Airplanes),easy
Birds flying in the sky,./data/VisDiffBench/easy/7_a/000096.jpg,Flying object (Birds vs Airplanes),easy
